1.10749 1
1.1117 2
1.11592 3
1.12014 4
1.12435 5
1.12857 6
1.13026 5
1.13278 6
1.137 7
1.14206 8
1.14628 9
1.15049 10
1.17242 9
1.21458 8
1.25674 7
1.25832 8
1.2989 7
1.31964 8
1.34106 7
1.3606 8
1.38322 7
1.38517 8
1.42538 7
1.46754 6
1.5097 5
1.51215 6
1.52853 7
1.53673 8
1.55186 7
1.59402 6
1.63618 5
1.67834 4
1.70636 5
1.71057 6
1.7205 5
1.76266 4
1.77189 5
1.78009 6
1.78828 7
1.79647 8
1.80482 7
1.84698 6
1.88914 5
1.91525 6
1.9313 5
1.93164 6
1.97346 5
2.01562 4
2.05778 3
2.05933 4
2.06681 5
2.075 6
2.09994 5
2.1421 4
2.18426 3
2.18655 4
2.22642 3
2.26858 2
2.30607 3
2.31029 4
2.31074 3
2.3145 4
2.3529 3
2.35582 4
2.39506 3
2.39618 4
2.41257 5
2.42076 6
2.43722 5
2.47938 4
2.52154 3
2.52316 4
2.55593 5
2.5637 4
2.56412 5
2.57231 6
2.60586 5
2.64802 4
2.69018 3
2.69109 4
2.70748 5
2.71567 6
2.73234 5
2.7745 4
2.81666 3
2.85882 2
2.90098 1
2.90578 2
2.91 3
2.91843 4
2.94314 3
2.94373 4
2.95216 5
2.9853 4
3.02746 3
3.06962 2
3.11178 1
3.13707 0
