1.10496 1
1.10496 0
1.10906 1
1.10906 0
1.11315 1
1.11339 0
1.11725 1
1.12134 2
1.12182 1
1.12544 2
1.12954 3
1.13026 2
1.13363 3
1.13773 4
1.13869 3
1.14182 4
1.14592 5
1.14712 4
1.15002 5
1.15555 4
1.16398 3
1.17242 2
1.18085 1
1.18928 0
1.25411 1
1.25411 0
1.25821 1
1.25821 0
1.2623 1
1.26254 0
1.2664 1
1.2705 2
1.27098 1
1.27459 2
1.27869 3
1.27941 2
1.28278 3
1.28688 4
1.28784 3
1.29098 4
1.29507 5
1.29627 4
1.29917 5
1.3047 4
1.31314 3
1.32157 2
1.33 1
1.33843 0
1.40326 1
1.40326 0
1.40736 1
1.40736 0
1.41146 1
1.4117 0
1.41555 1
1.41965 2
1.42013 1
1.42374 2
1.42784 3
1.42856 2
1.43194 3
1.43603 4
1.43699 3
1.44013 4
1.44422 5
1.44542 4
1.44832 5
1.45386 4
1.46229 3
1.47072 2
1.47915 1
1.48758 0
1.55242 1
1.55242 0
1.55651 1
1.55651 0
1.56061 1
1.56085 0
1.5647 1
1.5688 2
1.56928 1
1.5729 2
1.57699 3
1.57771 2
1.58109 3
1.58518 4
1.58614 3
1.58928 4
1.59338 5
1.59458 4
1.59747 5
1.60301 4
1.61144 3
1.61987 2
1.6283 1
1.63674 0
1.70157 1
1.70157 0
1.70567 1
1.70567 0
1.70976 1
1.71 0
1.71386 1
1.71795 2
1.71843 1
1.72205 2
1.72615 3
1.72687 2
1.73024 3
1.73434 4
1.7353 3
1.73843 4
1.74253 5
1.74373 4
1.74663 5
1.75072 6
1.75216 5
1.76059 4
1.76903 3
1.77746 2
1.78589 1
1.79432 0
1.85482 1
1.85482 0
1.85891 1
1.85891 0
1.86301 1
1.86325 0
1.86711 1
1.8712 2
1.87168 1
1.8753 2
1.87939 3
1.88011 2
1.88349 3
1.88759 4
1.88855 3
1.89168 4
1.89578 5
1.89698 4
1.89987 5
1.90541 4
1.91384 3
1.92227 2
1.93071 1
1.93914 0
2.00397 1
2.00397 0
2.00807 1
2.00807 0
2.01216 1
2.0124 0
2.01626 1
2.02035 2
2.02083 1
2.02445 2
2.02855 3
2.02927 2
2.03264 3
2.03674 4
2.0377 3
2.04083 4
2.04493 5
2.04613 4
2.04903 5
2.05456 4
2.06299 3
2.07143 2
2.07986 1
2.08829 0
2.15312 1
2.15312 0
2.15722 1
2.15722 0
2.16131 1
2.16155 0
2.16541 1
2.16951 2
2.16999 1
2.1736 2
2.1777 3
2.17842 2
2.18179 3
2.18589 4
2.18685 3
2.18999 4
2.19408 5
2.19528 4
2.19818 5
2.20371 4
2.21215 3
2.22058 2
2.22901 1
2.23744 0
2.30228 1
2.30228 0
2.30637 1
2.30637 0
2.31047 1
2.31071 0
2.31456 1
2.31866 2
2.31914 1
2.32276 2
2.32685 3
2.32757 2
2.33095 3
2.33504 4
2.336 3
2.33914 4
2.34324 5
2.34444 4
2.34733 5
2.35287 4
2.3613 3
2.36973 2
2.37816 1
2.3866 0
2.45143 1
2.45143 0
2.45552 1
2.45552 0
2.45962 1
2.45986 0
2.46372 1
2.46781 2
2.46829 1
2.47191 2
2.476 3
2.47672 2
2.4801 3
2.4842 4
2.48516 3
2.48829 4
2.49239 5
2.49359 4
2.49648 5
2.50058 6
2.50202 5
2.51045 4
2.51888 3
2.52732 2
2.53575 1
2.54418 0
2.60468 1
2.60468 0
2.60877 1
2.60877 0
2.61287 1
2.61311 0
2.61696 1
2.62106 2
2.62154 1
2.62516 2
2.62925 3
2.62997 2
2.63335 3
2.63744 4
2.6384 3
2.64154 4
2.64564 5
2.64684 4
2.64973 5
2.65527 4
2.6637 3
2.67213 2
2.68056 1
2.689 0
2.75383 1
2.75383 0
2.75792 1
2.75792 0
2.76202 1
2.76226 0
2.76612 1
2.77021 2
2.77069 1
2.77431 2
2.7784 3
2.77912 2
2.7825 3
2.7866 4
2.78756 3
2.79069 4
2.79479 5
2.79599 4
2.79888 5
2.80442 4
2.81285 3
2.82128 2
2.82972 1
2.83815 0
2.90298 1
2.90298 0
2.90708 1
2.90708 0
2.91117 1
2.91141 0
2.91527 1
2.91937 2
2.91985 1
2.92346 2
2.92756 3
2.92828 2
2.93165 3
2.93575 4
2.93671 3
2.93985 4
2.94394 5
2.94514 4
2.94804 5
2.95357 4
2.96201 3
2.97044 2
2.97887 1
2.9873 0
