1.10496 200
1.11315 198
1.12134 194
1.12954 190
1.13773 186
1.14592 182
1.15411 180
1.15821 182
1.1623 180
1.1664 182
1.1705 180
1.17459 182
1.17869 180
1.18278 182
1.18688 180
1.19098 182
1.19507 180
1.20326 178
1.21146 176
1.21965 174
1.22784 172
1.23603 170
1.24422 168
1.25242 166
1.25651 164
1.2647 162
1.2688 160
1.2729 158
1.27699 156
1.28109 154
1.28518 152
1.28928 150
1.29338 148
1.29747 146
1.30157 144
1.33843 142
1.34253 144
1.34662 142
1.35482 140
1.36301 138
1.3712 136
1.37939 134
1.38758 132
1.39578 130
1.39987 128
1.40806 126
1.41626 122
1.42445 118
1.42854 116
1.43264 114
1.43674 112
1.44083 110
1.44493 108
1.44902 106
1.49818 104
1.50637 102
1.51456 100
1.52275 98
1.53094 96
1.53914 94
1.54323 92
1.55142 90
1.55962 88
1.56781 84
1.576 80
1.58419 76
1.59238 72
1.60058 68
1.70467 102
1.70877 100
1.71696 96
1.72515 92
1.73334 88
1.74154 84
1.74563 82
1.74973 80
1.75382 78
1.80298 76
1.81117 74
1.81936 72
1.82755 70
1.83574 68
1.8808 66
1.91766 68
1.92176 66
1.92586 68
1.92995 66
1.93405 68
1.94224 70
1.94634 68
2.05283 64
2.06102 66
2.0856 68
2.17981 66
2.30438 98
2.30848 96
2.31667 92
2.32486 88
2.33306 84
2.34125 80
2.34944 76
2.35354 78
2.35763 76
2.36173 78
2.36582 76
2.36992 78
2.37402 76
2.37811 74
2.38221 76
2.3863 74
2.3904 76
2.3945 74
2.40269 72
2.41088 70
2.41907 68
2.47232 66
2.4969 64
2.51328 66
2.54195 68
2.63206 66
2.68531 68
2.77542 66
2.8 64
2.9041 96
2.90819 94
2.91638 90
2.92458 86
2.93277 82
2.94096 78
2.94506 76
2.94915 74
2.9983 72
