1.11315 1
1.11725 0
1.11725 1
1.12134 2
1.12544 1
1.12544 2
1.12954 3
1.13363 2
1.13363 3
1.13773 4
1.14182 3
1.14182 4
1.14592 5
1.15002 4
1.15002 5
1.15821 4
1.1664 3
1.17459 2
1.18278 1
1.19098 0
1.2688 1
1.27699 2
1.28518 3
1.29338 4
1.30157 5
1.30566 4
1.31386 3
1.32205 2
1.33024 1
1.34253 0
1.41626 1
1.42445 2
1.42854 3
1.43194 2
1.43264 3
1.43674 4
1.44013 3
1.44083 4
1.44493 5
1.44832 4
1.44902 5
1.45722 4
1.46541 3
1.4736 2
1.48179 1
1.48998 0
1.56781 1
1.576 2
1.58419 3
1.59238 4
1.60058 5
1.70157 0
1.71696 1
1.72515 2
1.73334 3
1.74154 4
1.74973 5
1.76202 4
1.77021 3
1.7784 2
1.78659 1
1.79478 0
1.86851 1
1.8767 2
1.8849 3
1.89309 4
1.90128 5
1.90947 4
1.91766 3
1.92586 2
1.93405 1
1.94224 0
2.02006 1
2.02826 2
2.03645 3
2.04464 4
2.05283 5
2.05693 4
2.06512 3
2.07331 2
2.0815 1
2.0897 0
2.16752 1
2.17571 2
2.1839 3
2.1921 4
2.20029 5
2.30228 0
2.31667 1
2.32486 2
2.33306 3
2.34125 4
2.34944 5
2.35354 4
2.36173 3
2.36992 2
2.38221 1
2.3904 0
2.46413 1
2.46822 2
2.47191 1
2.47232 2
2.47642 3
2.4801 2
2.48051 3
2.48461 4
2.48829 3
2.4887 4
2.4928 5
2.49648 4
2.4969 5
2.50099 6
2.50509 5
2.51328 4
2.52147 3
2.52966 2
2.53786 1
2.54605 0
2.61978 1
2.62797 2
2.63616 3
2.64435 4
2.65254 5
2.65664 4
2.66483 3
2.67302 2
2.68122 1
2.68941 0
2.76723 1
2.77542 2
2.78362 3
2.79181 4
2.7959 5
2.79888 4
2.8 5
2.90298 0
2.91638 1
2.92458 2
2.93277 3
2.94096 4
2.94506 5
2.94804 4
2.94915 5
2.95734 4
2.96554 3
2.97373 2
2.98192 1
2.99011 0
