1.10496 84
1.10906 82
1.11315 39
1.11725 38
1.12134 36
1.12954 35
1.13411 34
1.1382 32
1.1423 31
1.1464 29
1.15049 28
1.15459 26
1.15868 25
1.16278 23
1.16688 22
1.17097 20
1.17507 18
1.17916 17
1.18278 16
1.33843 8
1.39578 7
1.41216 8
1.46541 7
1.54733 8
1.60058 7
1.70467 15
1.70877 7
1.71286 6
1.72106 5
1.73382 6
1.76659 7
1.91766 8
1.9873 7
2.03645 8
2.10608 7
2.15523 8
2.30438 7
2.31258 6
2.35812 7
2.40678 8
2.46004 7
2.52557 8
2.5952 7
2.64435 8
2.73037 7
2.76314 8
2.9041 9
2.90819 7
2.91638 6
2.92048 5
2.93326 6
2.96603 7
2.9983 8
